id_pedido,data_compra,regiao_destino,categoria,valor_venda,custo_produto,custo_frete,peso_kg,data_previsao_entrega,data_entrega_real,status_pedido,receita_liquida,lucro_bruto,margem_lucro_pct,custo_frete_por_kg,dias_prazo_prometido,dias_transito_real,cumpriram_sla,status_sla_detalhado
PED-10444,2026-06-30,Sudeste,Vestuário,1468.61,775.79,62.57,16.85,2026-07-02,,Cancelado,692.8199999999999,630.2499999999999,42.91,3.71,2,,0,Cancelado
PED-10445,2026-05-19,Centro-Oeste,Alimentos,2131.01,1187.14,70.72,13.05,2026-05-21,2026-05-20,Entregue,943.8700000000001,873.1500000000001,40.97,5.42,2,1.0,1,Entregue no Prazo
PED-10446,2026-07-18,Sudeste,Móveis,3036.19,1308.15,40.17,6.73,2026-07-27,2026-07-27,Entregue,1728.04,1687.87,55.59,5.97,9,9.0,1,Entregue no Prazo
PED-10447,2026-04-23,Sudeste,Eletrônicos,2404.74,1376.97,97.26,21.74,2026-04-30,,Em Transito,1027.7699999999998,930.5099999999998,38.69,4.47,7,,0,Em Trânsito
PED-10448,2026-07-07,Sudeste,Eletrônicos,2207.39,1377.68,64.58,11.33,2026-07-13,,Cancelado,829.7099999999998,765.1299999999998,34.66,5.7,6,,0,Cancelado
PED-10449,2026-04-17,Sul,Eletrônicos,3489.34,1587.77,126.88,29.91,2026-04-30,2026-05-06,Entregue,1901.5700000000002,1774.69,50.86,4.24,13,19.0,0,Entregue com Atraso
PED-10450,2026-06-25,Norte,Alimentos,2732.22,1644.4,156.22,36.35,2026-07-02,2026-07-01,Entregue,1087.8199999999997,931.5999999999997,34.1,4.3,7,6.0,1,Entregue no Prazo
PED-10451,2026-01-29,Norte,Ferramentas,2040.24,1161.26,100.25,25.26,2026-02-09,,Cancelado,878.98,778.73,38.17,3.97,11,,0,Cancelado
PED-10452,2026-05-08,Sudeste,Alimentos,569.87,373.54,234.12,49.58,2026-05-15,,Cancelado,196.32999999999998,-37.79000000000002,-6.63,4.72,7,,0,Cancelado
PED-10453,2026-06-10,Centro-Oeste,Alimentos,2169.98,1246.35,68.16,13.05,2026-06-24,2026-06-24,Entregue,923.6300000000001,855.4700000000001,39.42,5.22,14,14.0,1,Entregue no Prazo
PED-10454,2026-07-17,Norte,Eletrônicos,2344.44,1329.24,70.33,17.47,2026-07-30,2026-08-05,Entregue,1015.2,944.87,40.3,4.03,13,19.0,0,Entregue com Atraso
PED-10455,2026-01-05,Centro-Oeste,Vestuário,1436.99,889.04,159.32,39.1,2026-01-17,2026-01-17,Entregue,547.95,388.63000000000005,27.04,4.07,12,12.0,1,Entregue no Prazo
PED-10456,2026-03-24,Centro-Oeste,Vestuário,2891.44,1936.21,89.14,27.88,2026-04-03,2026-04-03,Entregue,955.23,866.09,29.95,3.2,10,10.0,1,Entregue no Prazo
PED-10457,2026-05-09,Norte,Alimentos,383.42,173.72,233.36,49.37,2026-05-18,2026-05-19,Entregue,209.70000000000002,-23.659999999999997,-6.17,4.73,9,10.0,0,Entregue com Atraso
PED-10458,2026-02-15,Sul,Eletrônicos,1154.09,626.6,88.17,16.26,2026-02-18,,Cancelado,527.4899999999999,439.3199999999999,38.07,5.42,3,,0,Cancelado
PED-10459,2026-04-22,Sul,Eletrônicos,2231.77,978.63,130.03,29.14,2026-05-05,,Em Transito,1253.1399999999999,1123.11,50.32,4.46,13,,0,Em Trânsito
PED-10460,2026-01-04,Sul,Vestuário,2569.36,1505.01,43.44,9.74,2026-01-17,2026-01-18,Entregue,1064.3500000000001,1020.9100000000001,39.73,4.46,13,14.0,0,Entregue com Atraso
PED-10461,2026-04-19,Sul,Vestuário,829.81,469.1,106.87,26.42,2026-04-23,2026-04-25,Entregue,360.7099999999999,253.83999999999992,30.59,4.05,4,6.0,0,Entregue com Atraso
PED-10462,2026-01-20,Sul,Vestuário,2070.28,1166.2,52.49,12.07,2026-01-31,2026-02-01,Entregue,904.0800000000002,851.5900000000001,41.13,4.35,11,12.0,0,Entregue com Atraso
PED-10463,2026-05-14,Norte,Eletrônicos,2167.05,1450.58,167.1,40.59,2026-05-26,,Em Transito,716.4700000000003,549.3700000000002,25.35,4.12,12,,0,Em Trânsito
PED-10464,2026-01-11,Centro-Oeste,Alimentos,705.28,430.59,111.27,28.04,2026-01-23,2026-01-23,Entregue,274.69,163.42000000000002,23.17,3.97,12,12.0,1,Entregue no Prazo
PED-10465,2026-05-01,Centro-Oeste,Eletrônicos,2924.56,1435.68,186.7,48.34,2026-05-06,2026-05-04,Entregue,1488.8799999999999,1302.1799999999998,44.53,3.86,5,3.0,1,Entregue no Prazo
PED-10466,2026-04-02,Nordeste,Ferramentas,465.54,267.85,152.14,48.48,2026-04-13,2026-04-14,Entregue,197.69,45.55000000000001,9.78,3.14,11,12.0,0,Entregue com Atraso
PED-10467,2026-01-14,Sul,Alimentos,3492.24,1870.17,60.99,18.06,2026-01-28,,Cancelado,1622.0699999999997,1561.0799999999997,44.7,3.38,14,,0,Cancelado
PED-10468,2026-06-28,Sudeste,Vestuário,2325.93,1238.81,141.41,32.59,2026-07-05,2026-07-07,Entregue,1087.12,945.7099999999999,40.66,4.34,7,9.0,0,Entregue com Atraso
PED-10469,2026-06-18,Sudeste,Móveis,955.52,532.78,27.6,6.0,2026-06-30,,Em Transito,422.74,395.14,41.35,4.6,12,,0,Em Trânsito
PED-10470,2026-07-07,Sudeste,Alimentos,2583.56,1195.28,18.44,3.4,2026-07-09,2026-07-15,Entregue,1388.28,1369.84,53.02,5.42,2,8.0,0,Entregue com Atraso
PED-10471,2026-06-01,Sul,Alimentos,1913.96,811.11,74.37,28.51,2026-06-11,2026-06-11,Entregue,1102.85,1028.48,53.74,2.61,10,10.0,1,Entregue no Prazo
PED-10472,2026-01-04,Centro-Oeste,Eletrônicos,1856.64,920.41,66.25,23.76,2026-01-14,,Em Transito,936.2300000000001,869.9800000000001,46.86,2.79,10,,0,Em Trânsito
PED-10473,2026-03-07,Norte,Alimentos,2908.85,1847.24,54.12,14.21,2026-03-15,,Cancelado,1061.61,1007.4899999999999,34.64,3.81,8,,0,Cancelado
PED-10474,2026-03-28,Sudeste,Ferramentas,1409.77,819.08,141.13,40.18,2026-04-01,,Cancelado,590.6899999999999,449.55999999999995,31.89,3.51,4,,0,Cancelado
PED-10475,2026-01-30,Nordeste,Móveis,1710.41,1099.63,109.9,47.55,2026-02-11,2026-02-12,Entregue,610.78,500.88,29.28,2.31,12,13.0,0,Entregue com Atraso
PED-10476,2026-06-10,Sul,Ferramentas,1567.5,929.82,59.22,19.36,2026-06-17,2026-06-17,Entregue,637.68,578.4599999999999,36.9,3.06,7,7.0,1,Entregue no Prazo
PED-10477,2026-06-15,Centro-Oeste,Móveis,1576.89,653.63,114.35,41.11,2026-06-20,2026-06-19,Entregue,923.2600000000001,808.9100000000001,51.3,2.78,5,4.0,1,Entregue no Prazo
PED-10478,2026-01-22,Sudeste,Alimentos,3277.05,1769.07,89.17,22.55,2026-01-28,2026-01-30,Entregue,1507.9800000000002,1418.8100000000002,43.3,3.95,6,8.0,0,Entregue com Atraso
PED-10479,2026-04-29,Nordeste,Eletrônicos,122.52,79.13,141.43,41.33,2026-05-05,2026-05-05,Entregue,43.39,-98.04,-80.02,3.42,6,6.0,1,Entregue no Prazo
PED-10480,2026-02-08,Sudeste,Ferramentas,92.58,41.0,125.98,37.24,2026-02-22,2026-02-23,Entregue,51.58,-74.4,-80.36,3.38,14,15.0,0,Entregue com Atraso
PED-10481,2026-04-03,Sul,Vestuário,1370.61,893.29,33.2,7.69,2026-04-08,2026-04-08,Entregue,477.31999999999994,444.11999999999995,32.4,4.32,5,5.0,1,Entregue no Prazo
PED-10482,2026-01-16,Centro-Oeste,Vestuário,3079.22,1747.03,222.54,48.01,2026-01-26,2026-02-01,Entregue,1332.1899999999998,1109.6499999999999,36.04,4.64,10,16.0,0,Entregue com Atraso
PED-10483,2026-06-21,Nordeste,Móveis,3313.6,2162.62,41.02,15.18,2026-07-01,2026-07-07,Entregue,1150.98,1109.96,33.5,2.7,10,16.0,0,Entregue com Atraso
PED-10484,2026-04-22,Nordeste,Alimentos,1285.58,895.86,159.07,34.37,2026-05-04,2026-05-03,Entregue,389.7199999999999,230.64999999999992,17.94,4.63,12,11.0,1,Entregue no Prazo
PED-10485,2026-01-28,Sudeste,Vestuário,64.45,38.74,133.21,32.27,2026-02-09,2026-02-13,Entregue,25.71,-107.5,-166.8,4.13,12,16.0,0,Entregue com Atraso
PED-10486,2026-03-09,Nordeste,Móveis,192.93,133.19,73.22,27.72,2026-03-18,,Cancelado,59.74000000000001,-13.47999999999999,-6.99,2.64,9,,0,Cancelado
PED-10487,2026-04-28,Sudeste,Móveis,2387.53,1346.75,73.25,24.02,2026-05-11,,Cancelado,1040.7800000000002,967.5300000000002,40.52,3.05,13,,0,Cancelado
PED-10488,2026-05-27,Sul,Ferramentas,2421.17,1666.94,129.58,36.65,2026-06-05,2026-06-03,Entregue,754.23,624.65,25.8,3.54,9,7.0,1,Entregue no Prazo
PED-10489,2026-05-31,Sul,Móveis,2846.12,1371.25,161.68,36.71,2026-06-02,2026-06-02,Entregue,1474.87,1313.1899999999998,46.14,4.4,2,2.0,1,Entregue no Prazo
PED-10490,2026-06-03,Sul,Móveis,2300.35,1237.34,165.13,33.95,2026-06-11,,Em Transito,1063.01,897.88,39.03,4.86,8,,0,Em Trânsito
PED-10491,2026-06-12,Norte,Ferramentas,508.88,227.79,107.59,47.49,2026-06-18,2026-06-22,Entregue,281.09000000000003,173.50000000000003,34.09,2.27,6,10.0,0,Entregue com Atraso
PED-10492,2026-05-14,Sul,Vestuário,2467.5,1423.02,157.97,46.96,2026-05-17,2026-05-17,Entregue,1044.48,886.51,35.93,3.36,3,3.0,1,Entregue no Prazo
PED-10493,2026-02-14,Norte,Móveis,288.58,187.07,63.75,13.1,2026-02-22,2026-02-22,Entregue,101.50999999999999,37.75999999999999,13.08,4.87,8,8.0,1,Entregue no Prazo
PED-10494,2026-04-19,Nordeste,Ferramentas,2585.84,1507.63,74.71,24.66,2026-04-27,,Em Transito,1078.21,1003.5,38.81,3.03,8,,0,Em Trânsito
PED-10495,2026-05-25,Norte,Eletrônicos,680.49,337.33,53.75,21.07,2026-06-06,2026-06-07,Entregue,343.16,289.41,42.53,2.55,12,13.0,0,Entregue com Atraso
PED-10496,2026-03-07,Sul,Ferramentas,1677.19,716.88,106.09,31.47,2026-03-09,,Em Transito,960.3100000000001,854.22,50.93,3.37,2,,0,Em Trânsito
PED-10497,2026-07-09,Nordeste,Alimentos,1000.6,548.69,48.21,6.52,2026-07-12,2026-07-11,Entregue,451.90999999999997,403.7,40.35,7.39,3,2.0,1,Entregue no Prazo
PED-10498,2026-01-25,Sul,Eletrônicos,2023.82,919.29,60.66,13.81,2026-02-07,2026-02-06,Entregue,1104.53,1043.87,51.58,4.39,13,12.0,1,Entregue no Prazo
PED-10499,2026-01-21,Sudeste,Eletrônicos,331.43,141.3,39.46,9.01,2026-01-31,,Em Transito,190.13,150.67,45.46,4.38,10,,0,Em Trânsito
PED-10500,2026-05-05,Nordeste,Alimentos,2290.36,1375.73,151.12,40.03,2026-05-10,2026-05-10,Entregue,914.6300000000001,763.5100000000001,33.34,3.78,5,5.0,1,Entregue no Prazo
PED-10501,2026-01-05,Norte,Móveis,3106.4,2003.08,16.94,1.44,2026-01-19,2026-01-25,Entregue,1103.3200000000002,1086.38,34.97,11.76,14,20.0,0,Entregue com Atraso
PED-10502,2026-04-20,Nordeste,Ferramentas,53.21,35.7,20.84,1.72,2026-04-25,,Cancelado,17.509999999999998,-3.330000000000002,-6.26,12.12,5,,0,Cancelado
PED-10503,2026-03-14,Norte,Móveis,2397.65,1629.23,150.38,31.21,2026-03-22,,Cancelado,768.4200000000001,618.0400000000001,25.78,4.82,8,,0,Cancelado
PED-10504,2026-06-28,Centro-Oeste,Eletrônicos,574.01,286.18,33.3,3.2,2026-07-12,2026-07-18,Entregue,287.83,254.52999999999997,44.34,10.41,14,20.0,0,Entregue com Atraso
PED-10505,2026-04-16,Sul,Móveis,557.93,257.75,58.87,16.01,2026-04-22,2026-04-23,Entregue,300.17999999999995,241.30999999999995,43.25,3.68,6,7.0,0,Entregue com Atraso
PED-10506,2026-04-21,Nordeste,Alimentos,2792.95,1388.43,141.95,38.38,2026-04-23,2026-04-24,Entregue,1404.5199999999998,1262.5699999999997,45.21,3.7,2,3.0,0,Entregue com Atraso
PED-10507,2026-02-18,Nordeste,Vestuário,907.46,449.27,190.36,40.54,2026-03-01,2026-03-03,Entregue,458.19000000000005,267.83000000000004,29.51,4.7,11,13.0,0,Entregue com Atraso
PED-10508,2026-06-02,Sudeste,Ferramentas,1182.15,491.93,92.6,33.63,2026-06-14,2026-06-14,Entregue,690.22,597.62,50.55,2.75,12,12.0,1,Entregue no Prazo
PED-10509,2026-03-16,Centro-Oeste,Vestuário,3335.73,1663.35,104.48,33.28,2026-03-28,2026-03-28,Entregue,1672.38,1567.9,47.0,3.14,12,12.0,1,Entregue no Prazo
PED-10510,2026-03-12,Nordeste,Ferramentas,2482.39,1545.52,79.4,34.05,2026-03-17,2026-03-17,Entregue,936.8699999999999,857.4699999999999,34.54,2.33,5,5.0,1,Entregue no Prazo
PED-10511,2026-01-27,Nordeste,Vestuário,801.11,341.63,52.56,10.13,2026-02-08,2026-02-08,Entregue,459.48,406.92,50.79,5.19,12,12.0,1,Entregue no Prazo
PED-10512,2026-06-14,Nordeste,Vestuário,2134.88,1149.14,196.65,41.52,2026-06-18,,Em Transito,985.74,789.09,36.96,4.74,4,,0,Em Trânsito
PED-10513,2026-01-14,Centro-Oeste,Ferramentas,1302.29,864.44,104.59,36.41,2026-01-22,2026-01-21,Entregue,437.8499999999999,333.2599999999999,25.59,2.87,8,7.0,1,Entregue no Prazo
PED-10514,2026-03-20,Sul,Móveis,2228.25,1072.16,66.92,12.82,2026-04-03,2026-04-02,Entregue,1156.09,1089.1699999999998,48.88,5.22,14,13.0,1,Entregue no Prazo
PED-10515,2026-06-09,Norte,Eletrônicos,814.23,339.41,59.07,13.15,2026-06-19,,Cancelado,474.82,415.75,51.06,4.49,10,,0,Cancelado
PED-10516,2026-06-08,Centro-Oeste,Eletrônicos,527.38,366.44,66.82,12.87,2026-06-10,,Cancelado,160.94,94.12,17.85,5.19,2,,0,Cancelado
PED-10517,2026-04-03,Norte,Ferramentas,1466.95,946.6,101.22,44.81,2026-04-06,2026-04-04,Entregue,520.35,419.13,28.57,2.26,3,1.0,1,Entregue no Prazo
PED-10518,2026-05-10,Norte,Ferramentas,2329.75,1453.55,46.31,15.92,2026-05-20,,Cancelado,876.2,829.8900000000001,35.62,2.91,10,,0,Cancelado
PED-10519,2026-02-20,Nordeste,Ferramentas,754.64,396.65,50.18,11.37,2026-03-02,2026-03-02,Entregue,357.99,307.81,40.79,4.41,10,10.0,1,Entregue no Prazo
PED-10520,2026-06-11,Centro-Oeste,Vestuário,283.24,174.82,127.47,46.48,2026-06-13,2026-06-17,Entregue,108.42000000000002,-19.049999999999983,-6.73,2.74,2,6.0,0,Entregue com Atraso
PED-10521,2026-01-27,Sul,Vestuário,2193.59,1350.41,41.42,5.97,2026-02-01,,Em Transito,843.1800000000001,801.7600000000001,36.55,6.94,5,,0,Em Trânsito
PED-10522,2026-03-28,Sudeste,Móveis,997.05,585.67,40.53,4.52,2026-04-04,,Cancelado,411.38,370.85,37.19,8.97,7,,0,Cancelado
PED-10523,2026-07-08,Sudeste,Eletrônicos,3021.99,1993.94,24.09,0.99,2026-07-19,2026-07-19,Entregue,1028.0499999999997,1003.9599999999997,33.22,24.33,11,11.0,1,Entregue no Prazo
PED-10524,2026-04-16,Sudeste,Eletrônicos,3108.43,1615.12,88.96188596491228,43.21,2026-04-30,,Cancelado,1493.31,1404.3481140350877,45.18,2.06,14,,0,Cancelado
PED-10525,2026-06-24,Norte,Móveis,859.9,555.2,106.01,17.2,2026-07-03,2026-07-04,Entregue,304.69999999999993,198.68999999999994,23.11,6.16,9,10.0,0,Entregue com Atraso
PED-10526,2026-04-23,Sul,Eletrônicos,1055.2,554.21,99.89,19.15,2026-04-30,2026-04-30,Entregue,500.99,401.1,38.01,5.22,7,7.0,1,Entregue no Prazo
PED-10527,2026-02-11,Sudeste,Eletrônicos,3339.24,1396.03,51.14,15.23,2026-02-13,2026-02-17,Entregue,1943.2099999999998,1892.0699999999997,56.66,3.36,2,6.0,0,Entregue com Atraso
PED-10528,2026-05-27,Nordeste,Alimentos,121.62,76.41,18.3,2.62,2026-06-02,,Cancelado,45.21000000000001,26.910000000000007,22.13,6.98,6,,0,Cancelado
PED-10529,2026-05-09,Sul,Ferramentas,3015.78,1359.04,191.53,42.77,2026-05-18,2026-05-16,Entregue,1656.7400000000002,1465.2100000000003,48.58,4.48,9,7.0,1,Entregue no Prazo
PED-10530,2026-01-17,Nordeste,Vestuário,3114.26,1431.83,59.94,14.57,2026-01-20,,Cancelado,1682.4300000000003,1622.4900000000002,52.1,4.11,3,,0,Cancelado
PED-10531,2026-03-12,Sul,Móveis,628.1,309.71,101.08,25.42,2026-03-19,2026-03-19,Entregue,318.39000000000004,217.31000000000006,34.6,3.98,7,7.0,1,Entregue no Prazo
PED-10532,2026-02-27,Sul,Móveis,810.76,369.54,234.42,47.57,2026-03-13,,Em Transito,441.21999999999997,206.79999999999998,25.51,4.93,14,,0,Em Trânsito
PED-10533,2026-02-05,Centro-Oeste,Vestuário,3319.84,1468.56,119.34,38.29,2026-02-07,,Cancelado,1851.2800000000002,1731.9400000000003,52.17,3.12,2,,0,Cancelado
PED-10534,2026-03-28,Centro-Oeste,Móveis,1603.47,896.87,169.42,37.41,2026-04-08,2026-04-10,Entregue,706.6,537.1800000000001,33.5,4.53,11,13.0,0,Entregue com Atraso
PED-10535,2026-06-29,Sudeste,Móveis,2107.81,1358.09,58.96,19.42,2026-07-01,2026-07-01,Entregue,749.72,690.76,32.77,3.04,2,2.0,1,Entregue no Prazo
PED-10536,2026-07-11,Norte,Eletrônicos,1864.98,1170.82,114.61,35.78,2026-07-23,2026-07-22,Entregue,694.1600000000001,579.5500000000001,31.08,3.2,12,11.0,1,Entregue no Prazo
PED-10537,2026-01-13,Nordeste,Alimentos,137.45,83.43,53.43,16.15,2026-01-24,2026-01-24,Entregue,54.01999999999998,0.5899999999999821,0.43,3.31,11,11.0,1,Entregue no Prazo
PED-10538,2026-02-10,Centro-Oeste,Eletrônicos,359.67,242.15,17.65,0.8,2026-02-20,,Em Transito,117.52000000000001,99.87,27.77,22.06,10,,0,Em Trânsito
PED-10539,2026-03-22,Nordeste,Ferramentas,2017.91,1159.23,117.23,35.88,2026-03-28,,Cancelado,858.6800000000001,741.45,36.74,3.27,6,,0,Cancelado
PED-10540,2026-03-15,Centro-Oeste,Eletrônicos,724.33,325.85,203.61,45.87,2026-03-18,2026-03-24,Entregue,398.48,194.87,26.9,4.44,3,9.0,0,Entregue com Atraso
PED-10541,2026-05-12,Sudeste,Vestuário,2595.85,1503.59,119.46,44.1,2026-05-22,,Cancelado,1092.26,972.8,37.48,2.71,10,,0,Cancelado
PED-10542,2026-01-19,Sudeste,Alimentos,1731.48,1051.74,56.22,13.46,2026-01-21,2026-01-21,Entregue,679.74,623.52,36.01,4.18,2,2.0,1,Entregue no Prazo
PED-10543,2026-01-19,Nordeste,Alimentos,2679.5,1724.37,99.37,17.42,2026-01-31,2026-02-02,Entregue,955.1300000000001,855.7600000000001,31.94,5.7,12,14.0,0,Entregue com Atraso
PED-10544,2026-04-10,Centro-Oeste,Alimentos,2827.59,1847.86,89.64,20.06,2026-04-12,2026-04-13,Entregue,979.7300000000002,890.0900000000003,31.48,4.47,2,3.0,0,Entregue com Atraso
PED-10545,2026-06-06,Norte,Alimentos,693.15,433.09,95.41,27.51,2026-06-17,2026-06-23,Entregue,260.06,164.65,23.75,3.47,11,17.0,0,Entregue com Atraso
PED-10546,2026-06-29,Norte,Ferramentas,1415.43,826.53,197.83,40.38,2026-07-01,,Em Transito,588.9000000000001,391.07000000000005,27.63,4.9,2,,0,Em Trânsito
PED-10547,2026-03-19,Sudeste,Alimentos,475.9,219.77,18.09,0.55,2026-03-22,2026-03-28,Entregue,256.13,238.04,50.02,32.89,3,9.0,0,Entregue com Atraso
PED-10548,2026-03-22,Norte,Móveis,578.35,357.67,99.41,30.21,2026-04-04,2026-04-04,Entregue,220.68,121.27000000000001,20.97,3.29,13,13.0,1,Entregue no Prazo
PED-10549,2026-02-13,Centro-Oeste,Ferramentas,3146.02,1371.08,64.32,16.73,2026-02-25,,Cancelado,1774.94,1710.6200000000001,54.37,3.84,12,,0,Cancelado
PED-10550,2026-02-17,Sul,Alimentos,3050.29,1300.77,98.28,38.95,2026-03-01,,Cancelado,1749.52,1651.24,54.13,2.52,12,,0,Cancelado
PED-10551,2026-05-02,Centro-Oeste,Ferramentas,1896.95,1120.33,65.03,10.23,2026-05-04,2026-05-04,Entregue,776.6200000000001,711.5900000000001,37.51,6.36,2,2.0,1,Entregue no Prazo
PED-10552,2026-06-15,Sudeste,Ferramentas,1552.12,1064.66,84.84,36.1,2026-06-28,,Em Transito,487.4599999999998,402.6199999999998,25.94,2.35,13,,0,Em Trânsito
PED-10553,2026-01-10,Sudeste,Eletrônicos,468.5,229.96,78.51,26.86,2026-01-23,,Em Transito,238.54,160.02999999999997,34.16,2.92,13,,0,Em Trânsito
PED-10554,2026-03-26,Nordeste,Alimentos,2060.27,900.82,36.85,6.51,2026-04-06,2026-04-07,Entregue,1159.4499999999998,1122.6,54.49,5.66,11,12.0,0,Entregue com Atraso
PED-10555,2026-07-10,Nordeste,Alimentos,1739.76,971.82,61.78,17.05,2026-07-16,,Em Transito,767.9399999999999,706.16,40.59,3.62,6,,0,Em Trânsito
PED-10556,2026-01-08,Norte,Ferramentas,1380.16,761.86,180.59,42.87,2026-01-11,,Cancelado,618.3000000000001,437.71000000000004,31.71,4.21,3,,0,Cancelado
PED-10557,2026-06-16,Norte,Eletrônicos,1181.2,733.69,20.23,2.32,2026-06-29,,Em Transito,447.51,427.28,36.17,8.72,13,,0,Em Trânsito
PED-10558,2026-05-14,Nordeste,Vestuário,2605.29,1421.2,36.73,4.73,2026-05-23,,Cancelado,1184.09,1147.36,44.04,7.77,9,,0,Cancelado
PED-10559,2026-05-06,Nordeste,Vestuário,2751.35,1719.72,99.2,23.11,2026-05-19,2026-05-25,Entregue,1031.6299999999999,932.4299999999998,33.89,4.29,13,19.0,0,Entregue com Atraso
PED-10560,2026-01-26,Nordeste,Vestuário,2782.18,1448.66,99.73,21.54,2026-02-03,,Cancelado,1333.5199999999998,1233.7899999999997,44.35,4.63,8,,0,Cancelado
PED-10561,2026-02-02,Centro-Oeste,Móveis,955.31,502.98,29.37,2.48,2026-02-06,2026-02-05,Entregue,452.3299999999999,422.9599999999999,44.27,11.84,4,3.0,1,Entregue no Prazo
PED-10562,2026-03-29,Centro-Oeste,Alimentos,848.18,442.13,167.18,49.67,2026-04-01,2026-04-01,Entregue,406.04999999999995,238.86999999999995,28.16,3.37,3,3.0,1,Entregue no Prazo
PED-10563,2026-03-30,Norte,Móveis,2226.16,1194.77,60.86,24.36,2026-04-07,2026-04-08,Entregue,1031.3899999999999,970.5299999999999,43.6,2.5,8,9.0,0,Entregue com Atraso
PED-10564,2026-02-03,Centro-Oeste,Eletrônicos,1725.44,1162.67,89.71,30.71,2026-02-10,,Cancelado,562.77,473.06,27.42,2.92,7,,0,Cancelado
PED-10565,2026-04-14,Sul,Móveis,1825.86,784.89,15.86,1.29,2026-04-27,2026-04-27,Entregue,1040.9699999999998,1025.11,56.14,12.29,13,13.0,1,Entregue no Prazo
PED-10566,2026-05-15,Sudeste,Móveis,2036.05,891.45,105.02,29.3,2026-05-28,2026-05-28,Entregue,1144.6,1039.58,51.06,3.58,13,13.0,1,Entregue no Prazo
PED-10567,2026-02-21,Centro-Oeste,Eletrônicos,502.94,247.9,53.04,10.49,2026-03-01,,Em Transito,255.04,202.0,40.16,5.06,8,,0,Em Trânsito
PED-10568,2026-03-26,Nordeste,Alimentos,828.97,484.94,20.22,2.5,2026-04-09,,Cancelado,344.03000000000003,323.81000000000006,39.06,8.09,14,,0,Cancelado
PED-10569,2026-06-17,Centro-Oeste,Vestuário,752.2,474.43,50.55,21.56,2026-06-23,2026-06-29,Entregue,277.77000000000004,227.22000000000003,30.21,2.34,6,12.0,0,Entregue com Atraso
PED-10570,2026-04-07,Norte,Eletrônicos,1907.35,1285.49,101.03,19.7,2026-04-16,2026-04-16,Entregue,621.8599999999999,520.8299999999999,27.31,5.13,9,9.0,1,Entregue no Prazo
PED-10571,2026-04-13,Sudeste,Ferramentas,2384.33,1213.67,141.2,46.94,2026-04-18,,Cancelado,1170.6599999999999,1029.4599999999998,43.18,3.01,5,,0,Cancelado
PED-10572,2026-07-19,Centro-Oeste,Vestuário,756.57,483.75,114.3,37.06,2026-07-25,,Cancelado,272.82000000000005,158.52000000000004,20.95,3.08,6,,0,Cancelado
PED-10573,2026-05-20,Norte,Móveis,212.12,106.41,92.4,20.55,2026-05-23,,Em Transito,105.71000000000001,13.310000000000002,6.27,4.5,3,,0,Em Trânsito
PED-10574,2026-02-22,Sudeste,Vestuário,3319.52,1545.67,62.08,16.65,2026-03-04,,Em Transito,1773.85,1711.77,51.57,3.73,10,,0,Em Trânsito
PED-10575,2026-06-27,Norte,Móveis,3238.87,1519.41,51.16,14.82,2026-06-29,2026-06-28,Entregue,1719.4599999999998,1668.2999999999997,51.51,3.45,2,1.0,1,Entregue no Prazo
PED-10576,2026-06-12,Sudeste,Móveis,2112.44,1266.24,84.35,21.26,2026-06-14,2026-06-20,Entregue,846.2,761.85,36.06,3.97,2,8.0,0,Entregue com Atraso
PED-10577,2026-02-18,Sul,Vestuário,1781.71,1199.05,166.49,36.0,2026-02-28,,Cancelado,582.6600000000001,416.1700000000001,23.36,4.62,10,,0,Cancelado
PED-10578,2026-07-11,Norte,Alimentos,2661.4,1614.77,94.79,43.25,2026-07-14,,Em Transito,1046.63,951.8400000000001,35.76,2.19,3,,0,Em Trânsito
PED-10579,2026-02-25,Norte,Alimentos,753.78,488.4,86.46,28.11,2026-03-05,,Em Transito,265.38,178.92000000000002,23.74,3.08,8,,0,Em Trânsito
PED-10580,2026-05-25,Sudeste,Ferramentas,3009.61,1479.14,66.07,10.04,2026-05-30,,Em Transito,1530.47,1464.4,48.66,6.58,5,,0,Em Trânsito
PED-10581,2026-02-13,Nordeste,Alimentos,309.79,158.85,111.6,41.12,2026-02-21,2026-02-27,Entregue,150.94000000000003,39.34000000000003,12.7,2.71,8,14.0,0,Entregue com Atraso
PED-10582,2026-05-18,Sudeste,Vestuário,3443.8,1429.36,43.34,5.29,2026-05-31,2026-06-02,Entregue,2014.4400000000003,1971.1000000000004,57.24,8.19,13,15.0,0,Entregue com Atraso
PED-10583,2026-02-18,Nordeste,Eletrônicos,2721.98,1198.57,101.27,23.65,2026-03-04,2026-03-04,Entregue,1523.41,1422.14,52.25,4.28,14,14.0,1,Entregue no Prazo
PED-10584,2026-03-19,Nordeste,Ferramentas,2782.38,1936.55,69.56,12.92,2026-03-26,2026-03-24,Entregue,845.8300000000002,776.2700000000002,27.9,5.38,7,5.0,1,Entregue no Prazo
PED-10585,2026-04-02,Norte,Alimentos,1938.2,1293.04,85.28,13.5,2026-04-08,2026-04-09,Entregue,645.1600000000001,559.8800000000001,28.89,6.32,6,7.0,0,Entregue com Atraso
